subject,run,trial,y,n_channels_used,exponent_low,exponent_high,whole_head_exponent,relative_alpha_power,relative_delta_power,spectral_edge_95,spectral_entropy,lempel_ziv,mu_c3,mu_c4,mu_mean,mu_lateralisation,f0,f1,f2,f3,f4,f5
S002,R04,21,1.0,3,1.1984895954970984,1.646485226718609,1.08862568438954,0.11506681333899532,0.3860821248685025,31.796659068198643,0.8016585727887313,0.9362169106748283,0.16248016579589705,0.11506681333899532,0.13877348956744617,0.17083000724665812,13.876353293343454,13.762231515043206,14.61421919393793,14.244873948739853,14.446638121423204,15.105673578458623
S002,R04,23,0.0,3,1.30080080056695,2.3941781114202656,1.3251720475501556,0.177923330313604,0.30481224109303406,31.30255885912188,0.8241024847651819,0.9102108853783052,0.177923330313604,0.15012321948950538,0.1640232749015547,0.08474440850173243,14.815634034369818,14.145313469904226,15.204211856904502,14.16307487694383,14.27158339943875,14.96843072859302
S002,R04,25,1.0,3,1.5895434037126934,2.6687622666536743,1.2301734469417895,0.06009795969129558,0.5682998071808439,25.68003666642705,0.6225778694124171,0.7801807588956902,0.09016402400774506,0.023590231981492155,0.05687712799461861,0.5852422087183423,15.045484695613109,14.266138959231254,14.380647999369492,14.766975119609246,14.6473161179682,15.624305933614343
S002,R04,27,0.0,3,0.6529866753705025,2.3321760894428514,1.0375693071990395,0.14756728339774097,0.2322584632886795,31.052518878530886,0.8512040798691902,0.8581988347852592,0.1883083357186559,0.14756728339774097,0.16793780955819843,0.12129803415947325,14.522422183173102,14.556426077075862,15.14798439405762,14.800078399940372,14.282248528359817,15.843853057869003
S002,R04,29,1.0,3,0.8207390810428967,3.7014118652994603,0.8991978006211813,0.2563434091933527,0.1429985391084856,31.278311454386753,0.8628412713050417,0.8581988347852592,0.31443890847901984,0.2563434091933527,0.28539115883618627,0.101782233763965,14.04612194773363,13.419057264796425,14.344654334306924,14.465272908767755,14.770335100227248,15.326925834516388
S002,R08,1,0.0,3,0.8705851505064055,1.0074104037682914,0.8699048406092723,0.11141420214638444,0.21812318046679371,33.24713379347852,0.8801412579698094,0.9622229359713512,0.22589264982339122,0.11141420214638444,0.16865342598488783,0.3393896299718946,14.641247541063715,13.038972117147807,14.164802364117701,14.606976751988515,14.095491979843752,14.871310241827812
S002,R08,3,1.0,3,0.786816818719779,2.027111467539739,0.7190276294178718,0.3000452169804939,0.14216485464360518,35.17648433791237,0.8758743768827073,0.9362169106748283,0.2334154771851039,0.358877690897902,0.29614658404150296,-0.21182451609034164,14.089890475394542,13.508362356817848,14.195593931454939,14.424200684876023,14.674594649843213,14.99636282198929
S002,R08,5,1.0,3,0.9762241899785955,3.475780874726588,0.8525748205419366,0.1850271199666394,0.1276542251220929,31.6776529200807,0.8520573558958198,0.8842048600817822,0.24834984792289488,0.13656280042227356,0.19245632417258424,0.2904218605993349,13.678150643729841,13.566044278120524,14.240262348593543,14.781213301787178,14.764545217995499,15.652421464646022
S002,R08,7,0.0,3,0.37561381828679863,4.026247708224795,0.9651280803376242,0.2357537631995453,0.17678559666290045,29.553543533801353,0.869631697401947,0.9102108853783052,0.2436220003911123,0.13706076728164046,0.1903413838363764,0.27992134700742566,14.295747286250363,14.493197206376847,14.873127407601846,14.4800207540021,14.394124235313363,15.564141167281313
S002,R08,9,1.0,3,0.6998049228329942,4.057661097631765,0.8876961122598022,0.2546820814778367,0.17030395666743353,32.398110119193895,0.8676132492701888,0.9362169106748283,0.31157918094426346,0.2506597783573083,0.2811194796507859,0.10835144306369461,15.46392978252506,15.776488105324548,16.172946442717187,14.959435508686152,14.962085104593188,15.876143036841603
S002,R08,11,0.0,3,1.1364799197091524,4.483521416646104,1.205235825667724,0.10618377915855634,0.6067097930316809,26.040222160169886,0.666614831306906,0.7801807588956902,0.12424117100736708,0.09098952043696652,0.1076153457221668,0.15449307135177154,14.662544136401607,13.998887415978958,14.737789006204292,14.35017903937811,14.604198849342346,15.525296055143551
S002,R08,13,1.0,3,1.2879269908263196,3.4635279806878723,1.1513957591304158,0.3066266674918645,0.41079135123907146,28.63444883320744,0.7470264986967634,0.8061867841922132,0.3066266674918645,0.1996855100075298,0.25315608874969714,0.21121585108322358,14.294377141223743,14.405633089338293,15.068200478820097,14.686094581328335,14.774430439541955,15.54631832431729
S002,R08,15,0.0,3,0.6849478588613639,4.981092559712157,1.022269910160212,0.17386364855031233,0.2405816999548944,33.544744937861864,0.8468491035986289,0.8581988347852592,0.27766014939636435,0.17386364855031233,0.22576189897333834,0.22988046547728147,14.53902171208782,14.621466130882276,15.036791197262689,15.176470619698948,15.25208350638289,15.809134926717658
S002,R08,17,1.0,3,0.5827780213395688,1.8307022449428465,0.7883629392433205,0.17381828140814798,0.18961018805676041,32.94848127750258,0.8812400024367797,0.9362169106748283,0.21197002299941864,0.17381828140814798,0.1928941522037833,0.09889294505663707,14.15140301769158,14.103852491910665,14.342388380094475,14.892591221553895,15.695549330778007,15.77568144926374
S002,R08,19,0.0,3,0.8583777095412883,5.863694630967018,1.0394924525637208,0.08656753467350661,0.1755634189521422,29.576272137656833,0.840447745165308,0.8581988347852592,0.1905302609875574,0.08656753467350661,0.138548897830532,0.3751842415997211,14.105374245161986,14.374089926201789,14.9217945614547,14.810520034424787,14.679871137201035,15.730277815896116
S002,R08,21,1.0,3,0.7716206859845811,3.2967422684641536,1.0871913250448886,0.37856424283902895,0.2357226811415507,29.54849720836538,0.7973625669003086,0.8842048600817822,0.37856424283902895,0.35944679191309054,0.36900551737605974,0.025904017725642162,15.081788008619483,15.115412890890322,15.64209697316406,14.55790332093056,14.473400173110372,14.922103536058854
S002,R08,23,0.0,3,0.6723011644380382,3.5119620494704487,0.8688688986748745,0.3504729852964681,0.15783091623935316,31.684785328849937,0.85401355875904,0.8842048600817822,0.3187412788334196,0.3512133599843819,0.33497731940890074,-0.04846907427682329,14.859196003313281,12.775478774753974,14.302310143846562,14.188032780218991,14.291315449020214,15.231856270304235
S002,R08,25,0.0,3,0.8515832563928911,6.248617091018035,1.004049026892992,0.09460070543201515,0.3726172950385534,32.86276438478342,0.8163888406815933,0.8061867841922132,0.08300204130753361,0.11042469634961669,0.09671336882857515,-0.14177282507183597,15.089047501722867,14.161893630751273,14.934371841254785,15.27130564426658,15.412009325491582,15.95187776422252
S002,R08,27,1.0,3,0.49841010208492514,2.106513595865157,1.0568371216411643,0.1029344042792542,0.346677725783398,28.232587638575307,0.803192409065305,0.7281687083026441,0.14710132324773198,0.1029344042792542,0.12501786376349308,0.17664243188490286,14.08968313883667,14.00692188603273,14.35902372595839,14.696311795435383,14.447281588845723,15.10235578115313
S002,R08,29,0.0,3,1.2477901594627252,3.44541708257345,1.0483940561296112,0.1908780353178107,0.2525426147466581,32.14067786981433,0.8168308422111156,0.8581988347852592,0.3733439443093869,0.17002611670764073,0.2716850305085138,0.3741792972936262,14.699660170827801,14.682401900931042,15.080611666053798,15.014808984871808,14.673434898099654,15.40020131591732
S002,R12,1,0.0,3,0.8220612827510037,3.9482835279611206,0.8170188390905786,0.22932410846857193,0.11303893376512446,32.868586748941794,0.8413531772989425,0.9362169106748283,0.22932410846857193,0.35937105130927494,0.29434757988892346,-0.22090710392417393,15.13270503616296,14.650681585982523,14.760993185628335,15.167019383301875,15.106140003888628,15.402165926159684
S002,R12,3,1.0,3,0.834357895045326,0.7161348221915146,0.8971938831907489,0.23060609152520406,0.17970880842626238,35.34335109223121,0.8651709102018068,0.8842048600817822,0.22567279892495998,0.3142526291744445,0.26996271404970223,-0.16405937864659395,13.67735990384693,13.323117030086118,13.99893480400262,14.310215007431474,14.613984436824213,14.708016516411899
S002,R12,5,1.0,3,1.2214089353222626,4.480269345106988,1.5651005499972188,0.13972648619868064,0.5371812397665547,25.834199467350278,0.6985833484196794,0.8321928094887362,0.13972648619868064,0.12440932743342131,0.13206790681605096,0.05798970822863736,14.597129863531507,14.153655003252332,14.778916280933409,14.508027872552766,14.182412140425416,15.06258117603567
S002,R12,7,0.0,3,0.86763091668477,2.245429322852166,1.0404899569001163,0.36187905669708287,0.2393379360358596,28.999958613832746,0.8305304631771809,0.9102108853783052,0.36187905669708287,0.3649619765237823,0.3634205166104326,-0.004241532447663341,14.910875578391247,14.67691677686039,14.978169597561793,14.314003456992785,14.806620695770476,14.880914934635149
S002,R12,9,1.0,3,0.8850218085134117,3.8191970684496117,1.2206599499102964,0.18310194914065472,0.3243211618888233,30.392329329178285,0.840364162232844,0.8842048600817822,0.18310194914065472,0.20823942550331323,0.19567068732198398,-0.06423413927425363,13.886860604486118,14.434523565627007,14.884610170108722,14.347589438360961,14.31784507144016,15.021462637277088
S002,R12,11,0.0,3,0.26942635415491145,3.000542658128423,0.6205614399563375,0.2338030718691997,0.09774633171265674,34.66936832932448,0.8949056156242357,0.8581988347852592,0.4658896970167095,0.2338030718691997,0.3498463844429546,0.3316979043774475,15.41524397042043,14.130994412360021,14.590880501613638,14.67350102711118,14.192229762299599,15.116242397546715
S002,R12,13,0.0,3,0.8293322502542837,2.112966068921469,0.8910449598506601,0.15196436555049828,0.23569209658918835,33.90593661650838,0.8806223998702103,0.8581988347852592,0.15818684143180944,0.15196436555049828,0.15507560349115385,0.020062716962652747,14.646584573680217,15.021311484559586,14.594646466750524,14.815950399271307,14.732894240271621,15.735404917746756
S002,R12,15,1.0,3,1.0180852725544833,1.362569212593727,1.0663431682311173,0.06253944014194554,0.2839729632417135,39.62271947737181,0.869414862909665,0.8842048600817822,0.05772744465925947,0.06253944014194554,0.060133442400602505,-0.040010976343488505,15.335201745846163,13.869543936860554,15.219868857649203,15.689151836368712,14.769671528896025,15.176793442056887
S002,R12,17,1.0,3,0.6105467253383782,2.7177036346996544,1.2873056495955815,0.09687273113117628,0.5288950267579225,26.48795646727696,0.721784260517485,0.7281687083026441,0.08854945896704072,0.1717506147609322,0.13015003686398646,-0.3196355444787196,14.919757980923801,15.422507224251909,15.37832472520635,14.744089911431072,14.549696958101247,15.713233023689298
S002,R12,19,0.0,3,1.1386523163709756,3.4576377695614644,1.2363436770910317,0.1975065619714303,0.29996611573238496,32.79936757807632,0.8425233964485441,0.7801807588956902,0.20191532752246436,0.1975065619714303,0.19971094474694734,0.01103786664426525,14.983800695574397,14.308105014660269,14.807386563366943,15.09532648762197,14.522349295423837,15.438965905630177
S002,R12,21,1.0,3,0.7489109170409681,0.7293424444289529,0.8803615194817227,0.13817506962406145,0.29070682873388626,35.44298895676784,0.8606251316399592,0.9622229359713512,0.10847513144680483,0.13817506962406145,0.12332510053543314,-0.12041319264411784,14.751403023088365,14.270176258488291,14.889654957029512,15.445793623504143,14.436579922639863,14.750710786538454
S002,R12,23,0.0,3,0.9960439610896346,1.74329911060822,1.1567149080123316,0.14382590030640494,0.45044825230767466,35.0393869574091,0.7942879030402823,0.9362169106748283,0.180965633597519,0.14382590030640494,0.16239576695196195,0.11434945007556849,14.280268624314123,14.392889907113059,14.724082666789414,15.139592552562664,14.88214372554674,15.597011069805932
S002,R12,25,0.0,3,1.3284092135156726,3.0333972719879156,1.131120307825632,0.13494198070333296,0.3650677461450732,33.923476277319935,0.8172763643902823,1.0142349865643971,0.13494198070333296,0.14979391462820804,0.1423679476657705,-0.052160385003730464,14.185431503373957,14.20131587993089,14.48363030087334,15.052324908142255,14.667558428500605,15.510508757491488
S002,R12,27,1.0,3,0.8536128700229744,1.5686654127167239,1.0429964529737452,0.21045957547603275,0.25401340400386807,32.51570500466341,0.8585748676692588,0.9622229359713512,0.38935250108934855,0.17708598588333085,0.2832192434863397,0.3747388641271047,14.124156425216416,14.49099300751888,14.410256963036703,14.718599773805934,14.602791151132704,15.68004851121378
S002,R12,29,0.0,3,0.8357237437590509,2.828336519180975,1.1262575245873696,0.1856695539962462,0.2706949753763678,34.724523323375976,0.8453419865545063,0.8581988347852592,0.29703993614926866,0.1499739406161823,0.22350693838272548,0.3289964879776029,15.189709619904807,14.621115199082977,15.439251248175319,15.228683920663585,15.318362826154742,15.827139779072033
S006,R04,1,0.0,3,1.5472068635892897,1.719129799239487,1.1247019127326172,0.08174822996835379,0.3663707334874057,32.694463345066566,0.7568813979157271,0.7801807588956902,0.09117598293533279,0.08174822996835379,0.0864621064518433,0.05451956558697746,13.695850362087718,12.980434880389781,13.496566526762278,14.556469220477338,13.710316383789223,13.955812741079578
S006,R04,3,1.0,3,1.140055060940956,5.160043504711451,1.0473156648201691,0.10784891478289141,0.34218683066027883,33.97301650921048,0.8304613964262266,0.9102108853783052,0.08125139451347116,0.12893635468419867,0.10509387459883492,-0.22686840861444532,13.729010390156867,13.138114927774218,13.51281149146568,14.457641457408435,14.368851254380214,14.150032249706744
S006,R04,5,1.0,3,1.9220557284136424,3.304741363787152,1.5292374113514848,0.09628800301814222,0.5843362525223383,33.33634758249771,0.6452911453074942,0.7801807588956902,0.0818966887602467,0.10006276823404073,0.09097972849714371,-0.09983586329543924,13.456577363837441,13.717387091555969,13.718822166724035,14.448890928418233,13.99446482502784,14.150443721217504
S006,R04,7,0.0,3,1.267315541855278,0.5525549639751133,1.0938679481000482,0.1442164128256272,0.2988594830361453,37.03238673076156,0.799690400328164,0.9102108853783052,0.1442164128256272,0.101766643345593,0.12299152808561009,0.17257192483406822,13.339261691023063,13.548789967838184,13.372039255610739,14.078477582300945,13.88596506047445,13.813502288039764
S006,R04,9,0.0,3,1.6213323489949256,2.1582008925091145,0.7737476266664551,0.036253602599169134,0.5976125055638293,31.657669030357976,0.6460251399589297,0.8581988347852592,0.037983866265519785,0.036253602599169134,0.03711873443234446,0.023307147897301917,12.625282212393019,12.71297732940601,12.615075881629046,14.390807853496966,14.30866834402373,14.224614665414867
S006,R04,11,1.0,3,1.8098173751556375,2.9314932412924963,1.6117310306575872,0.04719385568726047,0.6512945859192759,23.710508420029306,0.5947789511969088,0.7801807588956902,0.06265718021886454,0.03873211193996187,0.05069464607941321,0.23597233760567174,13.472758280977626,12.403000897846349,12.78421412985033,13.987964159685172,13.51295749051505,13.623752425716493
S006,R04,13,1.0,3,0.90923105582245,3.1233394377960018,1.1274258730209241,0.05636155192737961,0.31998083593721666,29.76618128743913,0.81846000486169,0.9362169106748283,0.05636155192737961,0.07271602492762332,0.06453878842750146,-0.1267026651624799,13.317159343540682,12.938865944683808,13.397672930442353,14.4861756121208,13.972836482121387,14.108103967758836
S006,R04,15,0.0,3,0.6301945453949801,3.657642318991382,0.9832311926565025,0.09523337183964437,0.23613062799742163,30.222274359212452,0.8046688955378678,0.8842048600817822,0.09523337183964437,0.10585446755528764,0.10054391969746601,-0.052818190038750594,13.05645402228682,13.412127880437938,13.461435851143689,14.345611068093842,14.329180355957531,14.155632722151188
S006,R04,17,0.0,3,1.3609866080005297,0.4824779451617785,1.3575368227197917,0.0622465368457335,0.5142869977119057,31.994430211819825,0.6890618299215424,0.8321928094887362,0.0622465368457335,0.054892643511391954,0.058569590178562725,0.06277910868013188,13.626661027836821,13.467467977052094,13.695919100540575,14.573182373634578,14.398101657031622,14.385539251658294
S006,R04,19,1.0,3,1.9383765376771422,3.954438279910922,1.5529782028455017,0.03651378488947414,0.6418009933779057,28.486540642049942,0.5785361842224909,0.6501506324130751,0.025747928671312655,0.03651378488947414,0.031130856780393398,-0.1729129444478052,13.67268228062712,13.76502282838128,13.858363007021786,14.27562721748787,14.19794883815245,14.003559893924926
S006,R04,21,0.0,3,1.234472938815523,3.3639589976065403,1.3762420696960183,0.05519798185901593,0.44365537472547784,30.228438023730092,0.7636987206208428,0.8321928094887362,0.05519798185901593,0.05782293215002603,0.05651045700452098,-0.02322535005158511,12.949805758003212,13.131749839998767,13.175258576545222,14.658730069835508,14.47963424246492,14.479092892811984
S006,R04,23,1.0,3,1.520513727012157,0.9454778285471385,0.5998723659189107,0.04377669540449455,0.5594346505324769,32.05747387760212,0.6888107933696129,0.7021626830061212,0.03930734648937015,0.04377669540449455,0.04154202094693235,-0.053793108920167275,13.636944621118003,12.643047624893077,13.051773735504463,14.21808032762324,13.979708515949705,13.86195590947709
S006,R04,25,1.0,3,0.753988716531955,0.4629261409508815,0.7206403717905436,0.08213598914023845,0.23188017792697652,34.55602169382312,0.7825384452446611,0.9102108853783052,0.08213598914023845,0.10977114294163869,0.09595356604093858,-0.14400274498193064,13.33675137770386,12.978462430184083,13.025550646481957,14.18958642249453,13.992941274699914,13.813270986499345
S006,R04,27,0.0,3,0.9672817982081554,3.6593655322070453,1.3690259128251456,0.09055367237107974,0.43414189171285883,29.18236005099284,0.7887395000544549,0.8581988347852592,0.09055367237107974,0.11705388133789929,0.10380377685448952,-0.127645687709259,13.453341950099716,12.854530898112671,13.459130563044203,14.001915182623149,13.884486703762887,13.742659400551574
S006,R04,29,0.0,3,1.3522469220434647,2.071459042366682,1.093567520493445,0.052569009799373956,0.44880339990899865,31.386487679029344,0.7842902666723698,0.8321928094887362,0.054880373754552916,0.03994669025038235,0.04741353200246763,0.15748334782771875,13.488525531107472,13.711604493876534,13.374043155244495,14.429644077998104,14.573459551686264,14.435501280469836
S006,R08,1,0.0,3,0.48953368258985,-0.9267558654294709,-0.7268104426534777,0.0357150357548288,0.1491716351403968,41.61618253696791,0.9324683629410273,1.0402410118609202,0.03184910790742662,0.0357150357548288,0.03378207183112771,-0.05721863162696864,13.183245469626678,12.79304754699877,12.978694033586281,14.946402934734593,14.947205645808527,14.495184778583969
S006,R08,3,1.0,3,1.199025763817888,2.8446148570169867,1.0538973093478983,0.09285999322931181,0.408689948125931,33.64427182080144,0.7964929105597971,0.9622229359713512,0.10016455798289417,0.0691122220462241,0.08463839001455914,0.183441201630422,13.319827788729915,12.847362344601413,12.954136469318996,14.347644468050264,14.261685989885025,14.115913434687895
S006,R08,5,0.0,3,1.3675564862654208,-0.3796268913857656,1.16768494434692,0.08229249860007976,0.3407959898927615,37.24039317581008,0.7977364156675638,0.9102108853783052,0.07372512676324913,0.08292347327650124,0.07832430001987518,-0.05871962156647412,13.745771294946323,13.133448967832289,13.426142878921794,15.162291569044717,14.45396449516389,14.55407920785621
S006,R08,7,1.0,3,1.1246864964821641,1.3183485001719584,1.2302084842787546,0.08248655470190994,0.4166297120420768,33.014032049907314,0.7813422076764436,0.7281687083026441,0.07221575430250582,0.09052321653038657,0.0813694854164462,-0.11249587074432016,13.47262663152178,12.780916480222114,13.254718354707547,14.473728032889083,13.778391556262193,13.86838650533837
S006,R08,9,0.0,3,1.4835710709749417,2.8728378593616495,1.3516995229880224,0.051539370475849264,0.6532737354177016,30.10638640988119,0.5658843946723799,0.7281687083026441,0.07306004974227098,0.051539370475849264,0.06229971010906012,0.1727189358405378,13.833615371019473,13.625813975749963,13.828991145925457,14.962235907869985,14.327804431465813,14.657484003164809
S006,R08,11,1.0,3,1.4650451270122171,1.4843529427881113,1.3777951987214163,0.06046763426519431,0.44953129407269254,29.886644605131078,0.7071001991538332,0.7801807588956902,0.08585160368768781,0.06046763426519431,0.07315961897644106,0.17348347201389655,13.557476896603896,12.681874354956394,12.954344810780752,15.202275399025016,14.63295187379682,14.91100719092287
S006,R08,13,0.0,3,0.8509205015492474,1.8252903319535452,0.9539124856169318,0.0999721788267492,0.16315503712041185,34.72163243199405,0.8919586084828237,0.9622229359713512,0.08513459390969025,0.0999721788267492,0.09255338636821972,-0.08015689916535444,13.486066938841054,13.27180492664981,13.303186236905795,15.156370445393025,14.52153668351247,14.834261212703487
S006,R08,15,1.0,3,1.3634118283727745,2.588935314592518,1.3724454452979897,0.126569505050744,0.29251466828266776,28.91819310688516,0.8380154932168409,0.8061867841922132,0.1262851776441506,0.18766882246704578,0.15697700005559817,-0.19551795741144978,15.307068364472736,13.893009509014805,14.40884505943715,15.253783092289543,14.923100269414773,15.0421993349162
S006,R08,17,0.0,3,1.2740534564029078,3.8898532155235443,1.1070667107745382,0.03612456742414199,0.4309150863828073,30.166924298492862,0.7424742618801154,0.8061867841922132,0.07581867688277859,0.03612456742414199,0.055971622153460285,0.35459137980497696,13.623691771272126,13.466019619089286,13.268394108449376,15.192033427557897,14.94473383750154,15.02489686453889
S006,R08,19,1.0,3,1.0334278709724884,3.581417400116432,1.005842569638785,0.05542194723614871,0.16129194970321026,31.704129161347833,0.8556934996614753,0.8321928094887362,0.05542194723614871,0.07183990858079883,0.06363092790847377,-0.1290092874982555,14.33909643562429,13.705355269614422,14.09736117772824,15.86382831569399,15.28200896728831,15.493825887371605
S006,R08,21,1.0,3,1.4605715610001724,1.7996568653454459,0.978967086752475,0.054177904925731574,0.5248189245736375,31.00870561677741,0.7003830652793562,0.7801807588956902,0.08455942908065471,0.04643622860532286,0.06549782884298878,0.29102644430184615,15.383644674456619,15.395182571350668,14.865750562882893,15.710701435786339,15.486207106881897,15.80305388249538
S006,R08,23,0.0,3,1.138982917691113,-0.2461064700820654,0.48609145222436223,0.08119463933778658,0.5483686667448026,36.33190389017313,0.7376783330546944,0.8581988347852592,0.08119463933778658,0.0838147974658028,0.08250471840179469,-0.01587883807600042,13.585522801581659,13.558164655790135,13.260596105195546,15.205032067665076,15.271929161822149,15.244933905451754
S006,R08,25,1.0,3,0.18991028713833727,1.8424067269011135,0.07801534357417181,0.0632270938009377,0.13044900565517273,38.52598990721681,0.9360508278794921,1.0662470371574433,0.03717336596296926,0.07692522830761914,0.0570492971352942,-0.34839922962045516,13.906223521617129,13.778951502694206,13.7851532807738,15.6440012458614,15.171421461234779,15.38571684421777
S006,R08,27,0.0,3,1.3709752263780437,3.3036197735015267,0.9372635494753911,0.07319169701611547,0.25424307506785404,35.73727782874669,0.8438330186051957,0.9622229359713512,0.051720906695701764,0.07636368822607562,0.06404229746088869,-0.19239457754793587,14.488930820850138,14.24562752676026,13.822031490761859,15.18446098893023,14.952805523640565,14.622559461362354
S006,R08,29,0.0,3,1.4765985647853699,2.1154531874950306,1.21435605313034,0.07187909573548384,0.44530686526875907,33.905189150088844,0.7410302726174816,0.8842048600817822,0.056059491762837234,0.07187909573548384,0.06396929374916054,-0.12364998146360034,13.550625486516546,12.305937465993408,12.755832595461387,14.514531700744442,14.529400900791684,14.363557069191106
S006,R12,1,0.0,3,0.8915385401545687,1.9300001176045436,0.9527984683114774,0.09045172137106293,0.29376582081575286,31.770050366015735,0.8368036867203836,0.8842048600817822,0.06503338744397023,0.09045172137106293,0.07774255440751658,-0.1634776096618399,13.364108434184882,12.810651051510472,12.98399196655114,14.084560268036249,13.954380804622984,14.014554258734398
S006,R12,3,1.0,3,1.8630498128109014,1.262685157283513,1.3510771729635203,0.0651253529369826,0.7053062448855483,29.707468792657682,0.5620577709592377,0.8581988347852592,0.06739938360883606,0.05311428828639693,0.060256835947616494,0.11853505994620836,13.922222277620207,13.288861561602745,13.663363181476221,14.523348307638491,14.052773829354651,13.957981963299634
S006,R12,5,0.0,3,1.6419951523873269,1.2369424070535677,1.3476181639160294,0.053479003361531725,0.4938605184363805,31.32422609840254,0.7038185606014524,0.8061867841922132,0.04294535426784064,0.07188806318262378,0.057416708725232204,-0.2520408218911375,13.640892535855025,13.398560647821334,13.591467193392088,14.326935557420507,14.112569965192138,14.150924874625584
S006,R12,7,1.0,3,1.312181737786545,1.6449271703049269,1.4056514908781825,0.06934291207498468,0.4479340061373817,29.87400016032483,0.7411581460430582,0.8581988347852592,0.08713756191798437,0.06934291207498468,0.07824023699648452,0.11371802109826967,13.704607387923438,13.706637169242484,13.595756409474022,15.972585110508168,15.486801441960512,15.580715630417483
S006,R12,9,1.0,3,1.2094878983011403,3.605622014262061,1.3043368892601463,0.05310340732483458,0.41369024167136836,28.53076987704961,0.7838363160132437,0.8581988347852592,0.057978231681856084,0.05310340732483458,0.05554081950334533,0.04388505967874567,13.868421526128511,13.272017148123805,13.41837844051416,14.754385054589957,14.479624518332937,14.396389302414857
S006,R12,11,0.0,3,1.2081179988883406,1.3258684396646576,1.284641802836792,0.05001398820684095,0.41144162484702523,31.056011900655243,0.7770460040016811,0.8321928094887362,0.050197202400427424,0.0392514118174475,0.04472430710893746,0.12236959374595406,14.753522490130338,15.302626582500963,14.451323169619048,15.5931073287611,15.359006791363758,15.36384140072638
