recording_id,dataset,subject,status,error,n_channels,sfreq,n_samples,meta_run,meta_condition,meta_sfreq,critical_slowing_ar1,emg_beta_gamma_fraction,emg_index,emg_kurtosis,exponent_gamma,exponent_high,exponent_low,icoh_alpha,lempel_ziv,lrtc_alpha,multiscale_entropy_slope,pac_slow_alpha,relative_alpha_power,relative_delta_power,spatial_participation_ratio,spectral_edge_95,spectral_entropy,uce_v1,whole_head_exponent,wpli_alpha
S015@R02,eegmmidb_rest,S015,ok,,64,160,8800,R02,eyes_closed,160.0,0.4303948282,0.157556211,0.2362806053,0.4598646697,4.344686932,2.496472068,0.2405425249,0.07856162846,0.8717569803,0.7251820814,-0.07267096741,0.0005788464699,0.3212730796,0.1817775003,0.04613853782,31.54023476,0.903396584,1.432676735,0.9496731471,0.07006580367
S019@R02,eegmmidb_rest,S019,ok,,64,160,8800,R02,eyes_closed,160.0,0.4257097355,0.1377165028,0.1786446933,0.2813496343,4.935647407,2.593082907,1.057307012,0.09095338361,0.7856152324,0.6762426524,0.06476588774,0.0008240294367,0.1704694457,0.3881089581,0.03540460486,28.5568813,0.8484703722,1.811749523,1.269613779,0.1103815355
S022@R01,eegmmidb_rest,S022,ok,,64,160,8800,R01,eyes_open,160.0,0.7415471308,0.0468563589,0.3363077541,1.672076013,4.705517339,2.328024655,1.983992825,0.07631337861,0.5273768471,0.5490280941,0.1171249395,0.001136361124,0.01908837152,0.8448377116,0.023354316,8.141227887,0.5713569377,2.466118366,1.715695046,0.07396692003
S027@R02,eegmmidb_rest,S027,ok,,64,160,8800,R02,eyes_closed,160.0,0.5995165512,0.0717424243,-0.007642548504,-0.09532326915,6.897391403,2.802949759,1.052031404,0.1373856218,0.5096252939,0.6143815491,0.03351564885,0.0008106374764,0.5039268007,0.2267309936,0.04502189491,22.32160041,0.7897288421,1.922711699,1.353517371,0.161732298
S028@R01,eegmmidb_rest,S028,ok,,64,160,8800,R01,eyes_open,160.0,0.642700748,0.051163838,0.3366423144,1.646348293,6.775379804,1.68690646,1.686258451,0.07387882447,0.4307398826,0.5891168124,0.04564655487,0.001062485767,0.09744905021,0.6296286896,0.03262192695,17.11054927,0.7072072202,2.453197705,1.65678751,0.05308000957
S028@R02,eegmmidb_rest,S028,ok,,64,160,8800,R02,eyes_closed,160.0,0.6316958118,0.05653210428,0.1501270733,0.3222651671,7.301761972,1.552878643,1.444248365,0.08555439543,0.4651841246,0.6549703948,0.03928100123,0.0008724364965,0.2489920556,0.3974377898,0.02230578374,20.62720142,0.7779113002,2.30002985,1.576613812,0.07523707556
S030@R02,eegmmidb_rest,S030,ok,,64,160,8800,R02,eyes_closed,160.0,0.6349087686,0.05842627897,0.4006287546,2.888497039,4.161188041,2.590945857,0.911396368,0.1555014852,0.6230172332,0.5744569541,0.01375526542,0.0009111474208,0.3992117302,0.3465459186,0.02646323123,20.72781493,0.7246790255,1.823751796,1.265119105,0.2113795137
S038@R02,eegmmidb_rest,S038,ok,,64,160,8800,R02,eyes_closed,160.0,0.5070683215,0.08057072759,0.4365335363,3.81919222,4.494863003,1.846602713,1.272647882,0.07282774544,0.6933382985,0.6324794447,0.08781124362,0.00073363097,0.1675361579,0.5631342057,0.0278646485,24.39207842,0.7403031594,2.129726185,1.492190194,0.0663352731
S039@R02,eegmmidb_rest,S039,ok,,64,160,8800,R02,eyes_closed,160.0,0.5464535208,0.08247920096,0.08217687155,0.08917576727,1.476896788,2.463132349,1.436673926,0.07770609992,0.4126146125,0.6718201716,0.04627341253,0.001293407264,0.1527089657,0.4429718949,0.03875828322,25.77783916,0.7936578899,2.200256338,1.561345598,0.06499726222
S042@R01,eegmmidb_rest,S042,ok,,64,160,8800,R01,eyes_open,160.0,0.5570700578,0.07261751326,0.133004184,0.2397578256,5.046310221,2.447601353,1.308688013,0.184876731,0.6018399416,0.7306995543,0.1193985127,0.0009331464119,0.2074172514,0.5114904453,0.04307417668,22.23110974,0.7487443539,2.285198327,1.563154771,0.2456761428
S045@R01,eegmmidb_rest,S045,ok,,64,160,8800,R01,eyes_open,160.0,0.4610931906,0.1288632809,0.4587976812,3.733326322,3.915074689,2.853457511,1.364520114,0.07778130555,0.8140800038,0.6001576713,-0.0302768415,0.0007295634616,0.0905572724,0.6178164253,0.03076745037,25.77149498,0.7470697192,2.178214956,1.451915435,0.08616517487
S046@R01,eegmmidb_rest,S046,ok,,64,160,8800,R01,eyes_open,160.0,0.5392412999,0.09438171828,0.1416327137,0.2328688391,4.167529888,1.899421882,1.378679227,0.07408756422,0.6303981422,0.5261925678,0.08443047367,0.0008541375165,0.09725470526,0.4619460923,0.03638789987,25.93223706,0.7825189146,2.107291176,1.38779546,0.09007616666
S046@R02,eegmmidb_rest,S046,ok,,64,160,8800,R02,eyes_closed,160.0,0.448903944,0.1259928597,0.06399285028,0.001996820163,3.995734071,2.583916936,1.003727778,0.08802846778,0.6567451844,0.6578502879,0.06703401406,0.0007489448323,0.2008599129,0.3517358265,0.03766437651,28.63899714,0.8502116775,1.88093755,1.312773364,0.1118689132
S048@R02,eegmmidb_rest,S048,ok,,64,160,8800,R02,eyes_closed,160.0,0.566036503,0.08988068934,0.1557010398,0.2845568106,7.603233991,2.542257075,0.7475223055,0.1098377952,0.6303669991,0.7202689865,-0.04061105351,0.0007595583617,0.5026353259,0.1846078511,0.0720946857,25.38147425,0.8077119362,1.609055245,1.135509459,0.1023892501
S049@R02,eegmmidb_rest,S049,ok,,64,160,8800,R02,eyes_closed,160.0,0.3182298537,0.1796268124,0.1739093803,0.2022004328,4.958485373,4.176164979,0.6465554368,0.08156021275,0.8619780545,0.66280972,0.004991458196,0.0004748447205,0.1117407559,0.3144111787,0.0531925953,29.33335395,0.8958998838,1.877365426,1.397245995,0.07843296915
S051@R02,eegmmidb_rest,S051,ok,,64,160,8800,R02,eyes_closed,160.0,0.2979566022,0.1709023262,0.127192804,0.09108757126,4.53582546,1.365165421,1.280920695,0.06090961341,0.5949573218,0.630666393,0.05700925039,0.0005342115915,0.1020853321,0.5064935559,0.08563213171,34.48924718,0.8038708724,1.486017039,1.06634203,0.04331817199
S052@R02,eegmmidb_rest,S052,ok,,64,160,8800,R02,eyes_closed,160.0,0.666163686,0.03967456021,0.2820085532,1.102353263,0.08954296197,3.562338498,1.090485567,0.1264678701,0.5832786683,0.6291932069,0.06753199342,0.0009824414157,0.398054511,0.3431852135,0.06248050189,18.30414881,0.757491672,2.518101598,1.762692813,0.1332282287
S053@R02,eegmmidb_rest,S053,ok,,64,160,8800,R02,eyes_closed,160.0,0.4425809701,0.1931652688,0.3581600816,1.097117048,4.989148889,2.389644108,0.6414855792,0.1012223718,0.8690163896,0.5743411644,0.007253071192,0.001185429132,0.2349260055,0.2441272538,0.04879476268,34.68878803,0.9062179979,1.220740467,0.9402223333,0.1172226048
S054@R02,eegmmidb_rest,S054,ok,,64,160,8800,R02,eyes_closed,160.0,0.7580339199,0.02352621629,0.05310786773,0.09014343661,1.717620146,2.245157596,1.31619902,0.2563510566,0.6256332515,0.7517918159,0.1070037892,0.0004273507463,0.5818847927,0.1632878369,0.04369578145,13.58926067,0.6846923577,2.312956548,1.648779165,0.3700212567
S055@R02,eegmmidb_rest,S055,ok,,64,160,8800,R02,eyes_closed,160.0,0.646583694,0.04393790854,0.07552574425,0.1199632759,4.602939595,2.498610927,1.403788691,0.1112250722,0.436221064,0.7270013421,0.1218371301,0.0005129633027,0.4583566066,0.3659088163,0.02784689801,17.81040006,0.6944799634,2.240067213,1.556732518,0.1404755385
S057@R02,eegmmidb_rest,S057,ok,,64,160,8800,R02,eyes_closed,160.0,0.4583989455,0.1063373987,0.1554269764,0.2570971842,4.254568757,2.459743472,1.046198724,0.1356350803,0.5243871118,0.7956488241,0.09276563018,0.0009966295982,0.1975364163,0.4745143345,0.032270921,27.01313825,0.7735730695,1.849269078,1.302525036,0.1514199353
S059@R02,eegmmidb_rest,S059,ok,,64,160,8800,R02,eyes_closed,160.0,0.5090514882,0.08582268745,-0.2047633282,-0.9815688099,6.586554196,2.357176479,0.9666165239,0.07673591068,0.2388051059,0.7073002989,0.07264663417,0.0007813129562,0.2399103638,0.4521063955,0.03543358187,25.1837447,0.7717596606,1.899974617,1.361562738,0.08903984479
S060@R02,eegmmidb_rest,S060,ok,,64,160,8800,R02,eyes_closed,160.0,0.6384283743,0.05776422533,-0.02596656945,-0.1232135679,0.4784012537,2.83584923,0.5483155212,0.2344858937,0.5431352435,0.7205836003,-0.1097054572,0.0005849737032,0.7240936878,0.09343493326,0.04379985533,19.56038885,0.6607812362,1.782766077,1.254878003,0.3104862959
S062@R02,eegmmidb_rest,S062,ok,,64,160,8800,R02,eyes_closed,160.0,0.5026489938,0.09079541039,0.1538488844,0.2769799662,4.911214443,2.305751261,1.084406178,0.09617326552,0.6627246549,0.5207247534,0.09320989771,0.0006824610381,0.3753583399,0.3552645073,0.03893639426,24.4433226,0.802685971,1.974566548,1.377899911,0.08330182284
S069@R02,eegmmidb_rest,S069,ok,,64,160,8800,R02,eyes_closed,160.0,0.7863661869,0.01622291249,-0.2542758056,-1.104264291,0.1985156429,1.101447955,2.014988744,0.06458481002,0.2320782015,0.8451580739,0.03673633281,0.001234549806,0.02006409078,0.9283090455,0.01692656412,7.010718765,0.3073603309,1.699885866,1.224351904,0.05091461467
S070@R01,eegmmidb_rest,S070,ok,,64,160,8800,R01,eyes_open,160.0,0.6413410493,0.07119266715,0.4711363269,6.756747572,0.2186447318,2.945343421,1.280473695,0.0821717604,0.5496441464,0.5085139322,0.1535234651,0.001545168227,0.1310237597,0.4677771645,0.03098670202,22.55331839,0.7831534357,2.363398952,1.621006158,0.0999270583
S073@R02,eegmmidb_rest,S073,ok,,64,160,8800,R02,eyes_closed,160.0,0.3233408945,0.2018848713,0.1624989993,0.1403979593,4.135433114,1.538552795,0.6645758253,0.07178575794,0.7419214969,0.7443003324,-0.04041405902,0.001041692988,0.245523089,0.2545660636,0.06241539488,36.29424942,0.9127403092,1.394291282,0.9166040198,0.08756815337
S074@R02,eegmmidb_rest,S074,ok,,64,160,8800,R02,eyes_closed,160.0,0.3888619649,0.1742070413,0.1720531509,0.2046730625,3.673724067,2.658318452,0.3888168907,0.1567312579,0.7583027548,0.758219811,-0.03851563885,0.0009501629818,0.2798578882,0.1578513333,0.04684289149,32.20386931,0.9050224447,1.458532294,1.002818811,0.1762314709
